"","ID","name","address","city","state","zip","county","beneficiaries","totaldays","total_medicare_payment","total_medicare_standard_payment","total_charge","percent_home_health","physician_services","home_health_pday","snf_pday","social_service_pday","total_live_discharges","benefls7days","benefgr60days","benefgr180days","home_health_pday_wkppd","snf_pday_wkppd","social_service_pday_wkppd","age","male","female","white","advantage","medicaid","cancer","dementia","stroke","heart","resp","otherdx","site_home","site_alf","site_nonsnf","site_snf","site_inpthospital","site_inpthospice","rated6_","rated7_8","rated9_10","recommend_not","communicated_always","helped_always","respect_always","emotionalsupport_not","emotionalsupport","communicated_not","helped_not","respect_not","communicated_usually","helped_usually","respect_usually","pain_always","pain_not","pain_usually","training_definitely","training_not","training_somewhat","recommend_definitely","recommend_probably","region","regionne","regionmw","regionsouth","regionwest","expansionstate","medicare_payment_pbene","medicare_standard_payment_pbene","charge_pbene","medicare_payment_pbeneday","medicare_standard_payment_pbeneday","charge_pbeneday","medicare_return_rate","discharges_pbeneday","benefgr180days_pct","benefgr60days_pct","benefls7days_pct","calcavglos","totaldx","cancer_pct","stroke_pct","dementia_pct","heart_pct","resp_pct","otherdx_pct","male_pct","female_pct","advantage_pct","medicaid_pct","hourssetting","home_health_pct","snf_pct","social_services_pct","majoritysetting","site_home_pct","site_alf_pct","site_nonsnf_pct","site_snf_pct","site_inpthospital_pct","site_inpthospice_pct"
"2350",501516,"CENTRAL WASHINGTON HOSPITAL HOMECARE SERVICES","1300 FULLER STREET","WENATCHEE","WA",98801,"WA - Spokane",485,24955,4126345.7,4162088.97,6445530.01,0.9944,0,0.0674,0.247,0.0868,51,115,146,28,0.0997,0.601,0.2021,82.88,205,280,463,69,99,131,102,21,84,65,82,249,193,34,NA,NA,NA,3,14,83,3,82,78,93,10,90,5,11,2,13,11,5,73,9,18,74,9,17,90,7,"west",0,0,0,1,1,8507.92927835052,8581.62674226804,13289.7525979381,165.351460629132,166.783769585253,258.286115407734,0.640187182993195,2.04367862151873,0.0577319587628866,0.301030927835052,0.237113402061856,51.4536082474227,485,0.270103092783505,0.0432989690721649,0.210309278350515,0.17319587628866,0.134020618556701,0.169072164948454,0.422680412371134,0.577319587628866,0.142268041237113,0.204123711340206,0.4012,0.167996011964108,0.615653040877368,0.216350947158524,NA,0.51340206185567,0.397938144329897,0.0701030927835052,NA,NA,NA
"2351",501518,"YAKIMA REGIONAL HOME HEALTH & HOSPICE","7 SOUTH 10TH AVENUE","YAKIMA","WA",98902,"WA - Yakima",85,8547,1337944.69,1322020.15,1779888.23,0.9974,0,0.0814,0.21,0.0448,NA,14,39,17,0.0975,0.5327,0.1177,82.48,26,59,69,16,30,15,21,NA,23,NA,13,54,20,0,NA,0,NA,0,9,91,0,91,80,97,10,90,5,8,0,4,12,3,86,7,7,84,4,12,91,9,"west",0,0,0,1,1,15740.5257647059,15553.1782352941,20939.8615294118,156.539685269685,154.676512226512,208.247131157131,0.751701521167989,NA,0.2,0.458823529411765,0.164705882352941,100.552941176471,NA,0.176470588235294,NA,0.247058823529412,0.270588235294118,NA,0.152941176470588,0.305882352941176,0.694117647058824,0.188235294117647,0.352941176470588,0.3362,0.242117787031529,0.624628197501487,0.133254015466984,NA,0.635294117647059,0.235294117647059,0,NA,0,NA
"2352",501519,"HEARTLINKS HOSPICE AND PALLATIVE CARE","3920 OUTLOOK ROAD","SUNNYSIDE","WA",98944,"WA - Yakima",306,17010,2798704.7,2810466.46,5689795.91,0.9979,NA,0.3134,0.5206,0.1371,25,69,89,28,0.2904,1.0029,0.2779,84.63,130,176,260,39,106,47,96,26,80,29,28,159,145,0,NA,0,NA,4,10,86,4,86,84,94,12,88,5,6,1,9,10,5,80,7,13,77,7,16,86,10,"west",0,0,0,1,1,9146.09379084967,9184.53091503268,18594.1042810458,164.532904174015,165.224365667255,334.497114050558,0.491881386304417,1.46972369194591,0.0915032679738562,0.290849673202614,0.225490196078431,55.5882352941176,306,0.15359477124183,0.0849673202614379,0.313725490196078,0.261437908496732,0.0947712418300654,0.0915032679738562,0.42483660130719,0.57516339869281,0.127450980392157,0.34640522875817,0.9711,0.322726804654516,0.536093090309958,0.141180105035527,NA,0.519607843137255,0.473856209150327,0,NA,0,NA
"2353",501520,"WALLA WALLA COMMUNITY HOSPICE","1067 ISAACS AVENUE","WALLA WALLA","WA",99362,"WA - Spokane",337,11727,2101426.47,1980883.26,2671559.44,0.9888,0,0.2631,0.1929,0.0828,14,127,52,12,0.2751,0.5372,0.1699,83.17,140,197,322,34,76,114,52,29,48,29,65,187,33,NA,93,NA,NA,3,15,82,3,82,83,92,8,92,5,7,2,13,10,6,78,7,15,80,7,13,90,7,"west",0,0,0,1,1,6235.68685459941,5877.9918694362,7927.47608308605,179.195571757483,168.916454336147,227.81269207811,0.786591695672697,1.19382621301271,0.0356083086053412,0.154302670623145,0.376854599406528,34.7982195845697,337,0.338278931750742,0.086053412462908,0.154302670623145,0.142433234421365,0.086053412462908,0.192878338278932,0.415430267062315,0.584569732937685,0.100890207715134,0.225519287833828,0.5388,0.488307349665924,0.358017817371938,0.153674832962138,NA,0.554896142433234,0.0979228486646884,NA,0.275964391691395,NA,NA
"2354",501521,"GROUP HEALTH COOPERATIVE HOME & COMMUNITY SERVICES","201 - 16TH AVENUE EAST","SEATTLE","WA",98112,"WA - Seattle",1160,69204,12782117.53,11451151.25,22051054.53,0.9943,277,0.0292,0.0736,0.0213,114,246,382,94,0.0341,0.1768,0.0446,85.49,467,693,1042,1106,148,355,189,91,265,94,166,914,131,NA,79,13,13,5,17,78,4,78,70,91,11,89,7,12,2,15,18,7,70,11,19,75,9,16,85,11,"west",0,0,0,1,1,11019.0668362069,9871.68211206897,19009.5297672414,184.70200465291,165.469499595399,318.638438963066,0.579660147890442,1.64730362406797,0.0810344827586207,0.329310344827586,0.212068965517241,59.6586206896552,1160,0.306034482758621,0.078448275862069,0.162931034482759,0.228448275862069,0.0810344827586207,0.143103448275862,0.402586206896552,0.597413793103448,0.953448275862069,0.127586206896552,0.1241,0.235294117647059,0.59307010475423,0.171635777598711,NA,0.787931034482759,0.112931034482759,NA,0.0681034482758621,0.0112068965517241,0.0112068965517241
"2355",501525,"HARBORS HOME HEALTH AND HOSPICE","201 7TH STREET","HOQUIAM","WA",98550,"WA - Seattle",228,10808,1897123.67,1788397.67,4683979.29,0.9993,0,0.0887,0.2494,0.0361,18,54,50,13,0.1115,0.624,0.0714,79.31,114,114,221,NA,48,113,NA,NA,28,26,30,228,NA,0,0,0,NA,4,15,81,1,81,69,94,8,92,5,16,1,14,15,5,75,7,18,82,6,12,91,8,"west",0,0,0,1,1,8320.71785087719,7843.84942982456,20543.7688157895,175.529577165063,165.469806624722,433.380763323464,0.405023923579303,1.66543301258327,0.0570175438596491,0.219298245614035,0.236842105263158,47.4035087719298,NA,0.495614035087719,NA,NA,0.12280701754386,0.114035087719298,0.131578947368421,0.5,0.5,NA,0.210526315789474,0.3742,0.23703901656868,0.666488508818813,0.0964724746125067,NA,1,NA,0,0,0,NA
"2356",501528,"ASSURED HOSPICE","1417 SOUTH PIONEER WAY","MOSES LAKE","WA",98837,"WA - Spokane",242,12811,2248115.42,2119507.9,3904430.39,0.9979,0,0.0627,0.1978,0.014,26,43,71,14,0.0688,0.4747,0.0243,81.19,116,126,217,28,48,95,22,19,42,19,45,170,64,NA,NA,0,NA,3,16,81,3,81,78,91,11,89,7,8,1,12,14,8,74,11,15,73,12,15,89,8,"west",0,0,0,1,1,9289.73314049587,8758.29710743802,16134.0098760331,175.483211302787,165.444375926938,304.771711029584,0.575785760134912,2.02950589337288,0.0578512396694215,0.293388429752066,0.177685950413223,52.9380165289256,242,0.392561983471074,0.0785123966942149,0.0909090909090909,0.173553719008264,0.0785123966942149,0.18595041322314,0.479338842975207,0.520661157024793,0.115702479338843,0.198347107438017,0.2745,0.228415300546448,0.720582877959927,0.0510018214936248,NA,0.702479338842975,0.264462809917355,NA,NA,0,NA
"2357",501529,"KITTITAS VALLEY HOME HEALTH & HOSPICE","309 E MOUNTATIN VIEW AVENUE","ELLENSBURG","WA",98926,"WA - Yakima",128,5296,971191.05,916500.23,1293494.35,0.9966,0,0.095,0.3549,0.0356,12,34,29,NA,0.1232,0.9229,0.0683,83.75,58,70,127,13,13,37,NA,NA,28,18,22,116,NA,0,NA,0,NA,3,19,78,1,84,75,91,8,92,6,11,2,10,14,7,73,5,22,78,10,12,89,10,"west",0,0,0,1,1,7587.430078125,7160.158046875,10105.424609375,183.381995845921,173.055179380665,244.239869712991,0.750827438867437,2.26586102719033,NA,0.2265625,0.265625,41.375,NA,0.2890625,NA,NA,0.21875,0.140625,0.171875,0.453125,0.546875,0.1015625,0.1015625,0.4855,0.1956745623069,0.730998970133883,0.0733264675592173,NA,0.90625,NA,0,NA,0,NA
"2358",501531,"MEMORIAL HOME CARE SERVICES/HOSPICE SERVICES","302 S 10TH AVENUE","YAKIMA","WA",98902,"WA - Yakima",756,31008,5734042.01,5672613.82,18946050.5,0.941,840,0.2165,0.3231,0.0776,40,333,151,46,0.4082,0.9907,0.1485,81.01,333,423,657,82,202,227,68,50,149,110,152,369,53,NA,54,NA,258,3,14,83,2,83,80,94,10,90,5,9,1,12,11,5,79,7,14,73,10,17,92,6,"west",0,0,0,1,1,7584.71165343915,7503.45743386243,25060.9133597884,184.921375451496,182.940332172343,611.005240583075,0.302651046454247,1.28998968008256,0.0608465608465608,0.19973544973545,0.44047619047619,41.015873015873,756,0.30026455026455,0.0661375661375661,0.0899470899470899,0.197089947089947,0.145502645502645,0.201058201058201,0.44047619047619,0.55952380952381,0.108465608465608,0.267195767195767,0.6172,0.350777705767984,0.52349319507453,0.125729099157485,NA,0.488095238095238,0.0701058201058201,NA,0.0714285714285714,NA,0.341269841269841
"2359",501533,"ELITE HOSPICE","1370 BRIDGE STREET","CLARKSTON","WA",99403,"WA - Spokane",114,6729,1068953.8,1109634.46,1538012.78,0.9982,0,0.0873,0.2012,0.0637,NA,23,33,NA,0.0774,0.5363,0.077,81.45,56,58,111,20,19,43,NA,NA,18,25,17,85,24,0,NA,0,NA,6,16,78,6,79,76,90,10,90,7,12,2,14,12,8,78,7,15,72,8,20,77,17,"west",0,0,0,1,1,9376.78771929825,9733.63561403509,13491.3401754386,158.857750037153,164.903322930599,228.564835785406,0.695022703257381,NA,NA,0.289473684210526,0.201754385964912,59.0263157894737,NA,0.37719298245614,NA,NA,0.157894736842105,0.219298245614035,0.149122807017544,0.491228070175439,0.508771929824561,0.175438596491228,0.166666666666667,0.3522,0.247870528109029,0.571266325951164,0.180863145939807,NA,0.745614035087719,0.210526315789474,0,NA,0,NA
"2360",501534,"GENTIVA HOSPICE","22820 EAST APPLEWAY AVE","LIBERTY LAKE","WA",99019,"WA - Spokane",446,29102,5038325.79,4762124.79,6708811.61,0.9977,27,0.2321,0.2577,0.0253,54,79,155,42,0.2804,0.8138,0.0389,82.51,196,250,431,78,108,98,101,44,102,53,48,287,128,27,NA,NA,NA,4,22,74,4,76,71,89,11,89,7,9,2,17,20,9,68,10,22,72,11,17,80,16,"west",0,0,0,1,1,11296.6945964126,10677.4098430493,15042.1784977578,173.126444574256,163.635653563329,230.527510480379,0.751001232839805,1.85554257439351,0.0941704035874439,0.347533632286996,0.177130044843049,65.2511210762332,446,0.219730941704036,0.0986547085201794,0.226457399103139,0.228699551569507,0.118834080717489,0.10762331838565,0.439461883408072,0.560538116591928,0.174887892376682,0.242152466367713,0.5151,0.450592118035333,0.500291205591147,0.0491166763735197,NA,0.643497757847534,0.286995515695067,0.0605381165919283,NA,NA,NA
"2361",501535,"HORIZON HOSPICE LLC","123 W CASCADE WAY,  SUITE E","SPOKANE","WA",99208,"WA - Spokane",437,41417,7269487.93,6553338.84,9998109.07,0.9989,NA,0.3415,0.2447,0.0676,39,68,194,78,0.3792,0.9584,0.2197,84.31,166,271,420,111,149,82,116,48,80,55,56,167,237,33,0,0,NA,1,11,88,2,85,79,95,7,93,5,8,1,10,13,4,80,7,13,71,11,18,92,6,"west",0,0,0,1,1,16634.9838215103,14996.1987185355,22878.9681235698,175.519422700823,158.228235748606,241.401093029432,0.72708627992593,0.941642320786151,0.178489702517162,0.443935926773455,0.155606407322654,94.7757437070938,437,0.187643020594966,0.109839816933638,0.265446224256293,0.183066361556064,0.125858123569794,0.128146453089245,0.379862700228833,0.620137299771167,0.254004576659039,0.340961098398169,0.6538,0.522330988069746,0.374273478127868,0.103395533802386,NA,0.382151029748284,0.54233409610984,0.0755148741418764,0,0,NA
"2362",501536,"FRONTIER HOME HEALTH AND HOSPICE","800 JASMINE STREET, SUITE 2","OMAK","WA",98841,"WA - Spokane",174,13542,2321645.3,2191119.13,3267235.75,0.9981,0,0.1248,0.2239,0.0546,40,24,70,24,0.1444,0.4549,0.1281,80.9,83,91,161,13,49,53,29,NA,24,37,NA,142,27,NA,0,0,NA,2,14,84,1,85,72,93,7,93,3,8,1,12,20,6,72,7,21,72,10,18,94,5,"west",0,0,0,1,1,13342.7890804598,12592.6386781609,18777.216954023,171.4403559297,161.801737557229,241.266854969724,0.710583954647289,2.95377344557672,0.137931034482759,0.402298850574713,0.137931034482759,77.8275862068966,NA,0.304597701149425,NA,0.166666666666667,0.137931034482759,0.21264367816092,NA,0.477011494252874,0.522988505747126,0.0747126436781609,0.281609195402299,0.4033,0.30944706174064,0.55516984874783,0.13538308951153,NA,0.816091954022989,0.155172413793103,NA,0,0,NA
"2363",501537,"WHATCOM HOSPICE","2800 DOUGLAS AVE, SUITE 1-C","BELLINGHAM","WA",98225,"WA - Seattle",780,30984,6607325.16,5660003.69,11694820.2,0.9695,519,0.1694,0.3497,0.0611,30,252,158,32,0.3481,1.1855,0.1139,82.13,338,442,725,249,152,302,202,46,118,35,77,369,132,114,NA,NA,107,4,13,83,2,80,73,92,8,92,6,11,1,14,16,7,74,9,17,72,10,18,90,8,"west",0,0,0,1,1,8470.92969230769,7256.41498717949,14993.3592307692,213.249585592564,182.675048089336,377.447075910147,0.564978772397031,0.968241673121611,0.041025641025641,0.202564102564103,0.323076923076923,39.7230769230769,780,0.387179487179487,0.058974358974359,0.258974358974359,0.151282051282051,0.0448717948717949,0.0987179487179487,0.433333333333333,0.566666666666667,0.319230769230769,0.194871794871795,0.5802,0.291968286797656,0.602723198896932,0.105308514305412,NA,0.473076923076923,0.169230769230769,0.146153846153846,NA,NA,0.137179487179487
"2364",501538,"JEFFERSON HEALTHCARE HOME HEALTH","2500 WEST SIMS WAY, #304","PT TOWNSEND","WA",98368,"WA - Seattle",128,9001,1563958.44,1474550.62,2600876.07,0.995,0,0.1305,0.2491,0.0249,12,22,48,14,0.1858,0.5597,0.0414,83.1,56,72,125,NA,16,56,15,NA,24,14,NA,122,NA,0,NA,NA,NA,4,17,79,3,81,83,91,9,91,10,7,4,9,10,5,76,12,12,75,13,12,87,10,"west",0,0,0,1,1,12218.4253125,11519.92671875,20319.344296875,173.75385401622,163.820755471614,288.954123986224,0.60131986219551,1.33318520164426,0.109375,0.375,0.171875,70.3203125,NA,0.4375,NA,0.1171875,0.1875,0.109375,NA,0.4375,0.5625,NA,0.125,0.4045,0.322620519159456,0.615822002472188,0.061557478368356,NA,0.953125,NA,0,NA,NA,NA
"2365",501540,"KLINE GALLAND HOSPICE SERVICES","5950 SIXTH AVE S SUITE 100","SEATTLE","WA",98108,"WA - Seattle",279,15622,2883590.49,2561659.19,3545620.86,0.9978,0,0.106,0.2767,0.0629,33,58,84,21,0.09,0.7776,0.1523,85.28,110,169,237,86,80,67,95,24,25,26,42,78,28,11,135,0,NA,7,18,75,5,74,75,87,13,87,9,12,3,17,13,10,71,12,17,75,10,15,83,12,"west",0,0,0,1,1,10335.4497849462,9181.57415770609,12708.3184946237,184.585231724491,163.977671873,226.963311995903,0.813282244170912,2.11240558187172,0.0752688172043011,0.301075268817204,0.207885304659498,55.9928315412186,279,0.240143369175627,0.0860215053763441,0.340501792114695,0.0896057347670251,0.0931899641577061,0.150537634408602,0.39426523297491,0.60573476702509,0.308243727598566,0.28673835125448,0.4456,0.237881508078995,0.620960502692998,0.141157989228007,NA,0.279569892473118,0.100358422939068,0.039426523297491,0.483870967741935,0,NA
"2366",501541,"KINDRED HOSPICE","115 NE 100TH ST BLDG A SUITE 210","SEATTLE","WA",98125,"WA - Seattle",332,20754,3772214.25,3357046.22,4775452.48,0.998,0,0.1256,0.2223,0.0312,48,63,116,33,0.1123,0.6192,0.0528,85.19,139,193,281,87,88,64,109,32,68,26,33,229,55,42,NA,NA,NA,8,18,74,7,73,71,88,8,92,9,12,3,18,17,9,69,12,19,73,10,17,77,16,"west",0,0,0,1,1,11362.0911144578,10111.585,14383.8930120482,181.758420063602,161.75417847162,230.097931964922,0.789917660326085,2.31280716970223,0.0993975903614458,0.349397590361446,0.189759036144578,62.5120481927711,332,0.192771084337349,0.0963855421686747,0.328313253012048,0.204819277108434,0.0783132530120482,0.0993975903614458,0.418674698795181,0.581325301204819,0.262048192771084,0.265060240963855,0.3791,0.331310999736217,0.586388815615932,0.0823001846478502,NA,0.689759036144578,0.16566265060241,0.126506024096386,NA,NA,NA
"2367",501542,"WHIDBEYHEALTH HOSPICE CARE","202 N MAIN ST","COUPEVILLE","WA",98239,"WA - Everett",213,10302,1837825.65,1732705.28,3492506.04,0.9989,NA,0.2961,0.2866,0.0448,19,46,60,NA,0.3996,0.6651,0.0691,84.4,96,117,205,49,37,72,37,15,32,15,42,213,NA,0,0,0,NA,2,9,89,1,85,85,93,7,93,6,6,2,9,9,5,84,5,11,85,6,9,95,4,"west",0,0,0,1,1,8628.28943661972,8134.76657276995,16396.741971831,178.395034944671,168.191155115512,339.01242865463,0.526219748498989,1.84430207726655,NA,0.28169014084507,0.215962441314554,48.3661971830986,213,0.338028169014085,0.0704225352112676,0.173708920187793,0.150234741784038,0.0704225352112676,0.197183098591549,0.450704225352113,0.549295774647887,0.230046948356808,0.173708920187793,0.6275,0.471872509960159,0.456733067729084,0.071394422310757,NA,1,NA,0,0,0,NA
"2368",511500,"HOSPICE OF HUNTINGTON","1101 6TH AVENUE","HUNTINGTON","WV",25709,"WV - Huntington",712,29007,5305006.6,5756998.49,7745577.96,0.9359,1462,0.342,0.3572,0.0643,55,267,145,35,0.8192,1.3258,0.1101,79.87,306,406,691,234,126,255,113,75,87,92,90,382,56,42,NA,12,218,2,10,88,3,86,87,92,8,92,5,7,2,9,6,6,79,10,11,78,8,14,92,5,"south",0,0,1,0,1,7450.85196629213,8085.67203651685,10878.6207303371,182.887116902817,198.469282931706,267.024440997001,0.68490777930276,1.89609404626469,0.0491573033707865,0.203651685393258,0.375,40.7401685393258,712,0.35814606741573,0.105337078651685,0.158707865168539,0.122191011235955,0.129213483146067,0.126404494382022,0.429775280898876,0.570224719101124,0.328651685393258,0.176966292134831,0.7635,0.447937131630648,0.46784544859201,0.0842174197773412,NA,0.536516853932584,0.0786516853932584,0.0589887640449438,NA,0.0168539325842697,0.306179775280899
"2369",511502,"PEOPLE'S HOSPICE, INC","327 MEDICAL PARK DRIVE","BRIDGEPORT","WV",26330,"WV - Morgantown",372,21298,3114607.89,3605163.33,4607803.19,0.9747,0,0.1057,0.2624,0.0337,35,111,108,34,0.1131,0.7,0.05,80.45,144,228,364,99,94,140,35,14,74,63,46,227,NA,69,NA,65,0,4,20,76,3,83,80,90,14,86,7,9,3,10,11,7,77,11,12,75,12,13,84,13,"south",0,0,1,0,1,8372.60185483871,9691.29927419355,12386.5677150538,146.239453939337,169.272388487182,216.349102732651,0.67594204039778,1.64334679312611,0.0913978494623656,0.290322580645161,0.298387096774194,57.252688172043,372,0.376344086021505,0.0376344086021505,0.0940860215053763,0.198924731182796,0.169354838709677,0.123655913978495,0.387096774193548,0.612903225806452,0.266129032258065,0.252688172043011,0.4018,0.263066202090592,0.653061224489796,0.0838725734196117,NA,0.610215053763441,NA,0.185483870967742,NA,0.174731182795699,0
"2370",511504,"WV CARING","519 G ROAD","ARTHURDALE","WV",26520,"WV - Morgantown",866,57358,8152728.78,9387782.77,14515509.13,0.9888,223,0.2541,0.3732,0.0693,89,260,291,106,0.3072,1.2541,0.2108,80.08,400,466,858,240,227,237,84,95,223,116,111,494,61,157,0,154,0,6,13,81,3,80,80,92,9,91,6,10,2,14,10,6,80,9,11,78,8,14,86,11,"south",0,0,1,0,1,9414.2364665127,10840.3958083141,16761.557886836,142.137605565048,163.669980996548,253.068606471634,0.561656412254277,1.55165800760138,0.122401847575058,0.336027713625866,0.300230946882217,66.2332563510393,866,0.273672055427252,0.109699769053118,0.0969976905311778,0.257505773672055,0.133949191685912,0.128175519630485,0.46189376443418,0.53810623556582,0.277136258660508,0.262124711316397,0.6966,0.364771748492679,0.535745047372954,0.0994832041343669,866,0.570438799076212,0.0704387990762125,0.181293302540416,0,0.177829099307159,0
"2371",511505,"HOSPICE COMPASSUS - SOUTHERN WEST VIRGINIA","1330 MERCER STREET","PRINCETON","WV",24740,"VA - Roanoke",309,17351,2574044.56,2981268.68,4879404.95,0.9779,0,0.2345,0.1984,0.0306,47,97,90,31,0.2675,0.5892,0.1021,79.35,126,183,295,87,92,87,78,NA,41,72,NA,162,27,48,NA,71,0,3,15,82,4,83,83,92,8,92,7,8,2,10,9,6,79,9,12,71,14,15,86,10,"south",0,0,1,0,1,8330.24129449838,9648.11870550162,15790.9545307443,148.351366491845,171.821144602617,281.217506195608,0.527532472991404,2.70877759206962,0.100323624595469,0.29126213592233,0.313915857605178,56.1521035598705,NA,0.281553398058252,NA,0.252427184466019,0.132686084142395,0.233009708737864,NA,0.407766990291262,0.592233009708738,0.281553398058252,0.297734627831715,0.4635,0.505933117583603,0.428047464940669,0.0660194174757282,NA,0.524271844660194,0.087378640776699,0.155339805825243,NA,0.229773462783172,0
"2372",511506,"HOSPICE OF SOUTHERN WEST VIRGINIA, INC","456 CRANBERRY DRIVE","BECKLEY","WV",25801,"WV - Charleston",825,41226,6600865.42,7625202.2,10722883.94,0.9456,1103,0.1362,0.2653,0.0463,45,302,200,71,0.0822,0.4737,0.0575,79,364,461,797,245,244,268,35,55,186,104,177,419,NA,100,NA,NA,268,2,8,90,2,88,86,94,7,93,5,7,2,7,7,4,85,8,7,81,8,11,94,4,"south",0,0,1,0,1,8001.04899393939,9242.66933333333,12997.4350787879,160.114137194974,184.961000339592,260.10003250376,0.615586763499,1.09154417115413,0.0860606060606061,0.242424242424242,0.366060606060606,49.9709090909091,825,0.324848484848485,0.0666666666666667,0.0424242424242424,0.225454545454545,0.126060606060606,0.214545454545455,0.441212121212121,0.558787878787879,0.296969696969697,0.295757575757576,0.4478,0.304153640017865,0.592451987494417,0.103394372487718,NA,0.507878787878788,NA,0.121212121212121,NA,NA,0.324848484848485
"2373",511507,"HOSPICE OF THE PANHANDLE, INC","330 HOSPICE LANE","KEARNEYSVILLE","WV",25430,"VA - Winchester",838,55138,8876123.17,9279820.66,15067828.74,0.9816,527,0.2366,0.2394,0.0522,70,164,267,95,0.3898,0.769,0.1492,79.32,379,459,799,163,187,309,146,57,111,86,129,568,28,124,0,16,102,5,14,81,3,81,77,89,10,90,7,10,3,12,13,8,75,10,15,73,10,17,88,9,"south",0,0,1,0,1,10592.0324224344,11073.7716706444,17980.7025536993,160.980143820958,168.301727665131,273.274851100874,0.589077784408107,1.26954187674562,0.113365155131265,0.318615751789976,0.195704057279236,65.7971360381862,838,0.36873508353222,0.0680190930787589,0.174224343675418,0.132458233890215,0.102625298329356,0.153937947494033,0.452267303102625,0.547732696897375,0.194510739856802,0.223150357995227,0.5282,0.44793638773192,0.453237410071942,0.0988262021961378,838,0.677804295942721,0.0334128878281623,0.147971360381862,0,0.0190930787589499,0.121718377088305
"2374",511509,"HOUSECALLS HOSPICE","37 12TH STREET","PARKERSBURG","WV",26101,"WV - Charleston",280,16304,2362200.35,2740412.08,4917344.16,0.9839,0,0.0992,0.238,0.0294,36,80,79,27,0.0925,0.6053,0.0752,79.83,133,147,276,67,68,108,18,26,64,30,34,180,NA,55,0,38,0,7,10,83,3,83,83,92,11,89,7,9,2,10,8,6,82,7,11,78,11,11,84,13,"south",0,0,1,0,1,8436.42982142857,9787.186,17561.9434285714,144.88471234053,168.082193326791,301.603542688911,0.480381334545435,2.20804710500491,0.0964285714285714,0.282142857142857,0.285714285714286,58.2285714285714,280,0.385714285714286,0.0928571428571429,0.0642857142857143,0.228571428571429,0.107142857142857,0.121428571428571,0.475,0.525,0.239285714285714,0.242857142857143,0.3666,0.270594653573377,0.649208947081288,0.0801963993453355,NA,0.642857142857143,NA,0.196428571428571,0,0.135714285714286,0
"2375",511510,"JOURNEY HOSPICE","314 SOUTH WELLS STREET","SISTERSVILLE","WV",26175,"WV - Charleston",70,3069,452442.13,523537.77,760245.34,0.9857,NA,0.1344,0.3394,0.0688,NA,15,NA,NA,0.1854,0.8692,0.154,80,30,40,70,28,NA,28,NA,NA,NA,NA,18,68,0,0,0,NA,0,0,4,96,3,95,86,95,7,93,2,12,0,3,2,5,90,3,7,91,2,7,97,0,"south",0,0,1,0,1,6463.459,7479.111,10860.6477142857,147.42330726621,170.589042033236,247.717608341479,0.595126475882115,NA,NA,NA,0.214285714285714,43.8428571428571,NA,0.4,NA,NA,NA,NA,0.257142857142857,0.428571428571429,0.571428571428571,0.4,NA,0.5426,0.247696277183929,0.625506819019536,0.126796903796535,NA,0.971428571428571,0,0,0,NA,0
"2376",511511,"MORGANTOWN HOSPICE, AN AMEDISYS PARTNER","3596 COLLINS FERRY ROAD, SUITE 250","MORGANTOWN","WV",26505,"WV - Morgantown",196,17459,2430095.02,2772120.43,4698535.51,0.9929,0,0.1928,0.3434,0.0338,11,57,72,43,0.1685,1.0443,0.0695,84.12,83,113,193,63,49,42,28,NA,61,32,NA,94,NA,53,11,30,NA,8,16,76,7,80,81,84,11,89,8,8,3,12,11,13,72,12,16,74,8,18,78,15,"south",0,0,1,0,1,12398.4439795918,14143.4715816327,23972.1199489796,139.188671745232,158.778877942608,269.118249040609,0.517202650661674,0.630047539950742,0.219387755102041,0.36734693877551,0.290816326530612,89.0765306122449,NA,0.214285714285714,NA,0.142857142857143,0.311224489795918,0.163265306122449,NA,0.423469387755102,0.576530612244898,0.321428571428571,0.25,0.57,0.338245614035088,0.602456140350877,0.0592982456140351,NA,0.479591836734694,NA,0.270408163265306,0.0561224489795918,0.153061224489796,NA
"2377",511514,"MOUNTAIN HOSPICE, INC.","1002 SOUTH CRIM AVENUE","BELINGTON","WV",26250,"WV - Morgantown",336,25694,3571490.75,4119421.03,5390294.58,0.9972,0,0.5702,0.3377,0.0492,37,58,118,47,0.6118,1.1066,0.1313,82.14,146,190,330,63,111,111,46,12,74,32,61,205,48,83,0,0,0,3,13,84,2,82,83,93,8,92,5,7,1,13,10,6,81,7,12,79,8,13,91,7,"south",0,0,1,0,1,10629.4367559524,12260.1816369048,16042.5433928571,139.000963259905,160.326186269168,209.788066474663,0.662578027414598,1.44002490853896,0.139880952380952,0.351190476190476,0.172619047619048,76.4702380952381,336,0.330357142857143,0.0357142857142857,0.136904761904762,0.220238095238095,0.0952380952380952,0.181547619047619,0.43452380952381,0.56547619047619,0.1875,0.330357142857143,0.9571,0.595758019015777,0.352836694180336,0.0514052868038867,336,0.610119047619048,0.142857142857143,0.24702380952381,0,0,0
